Cell,Drug,ic50
ACH-000183,24951314,0.165184938
ACH-000183,176167,4.203540916
ACH-000183,16663089,1.339651655
ACH-000183,8249,4.96117459
ACH-000183,6852167,3.190517177
ACH-000183,5208,1.400989263
ACH-000183,9863776,1.697727148
ACH-000183,46224516,3.280108364
ACH-000183,3463933,2.564081988
ACH-000183,9868037,3.01022776
ACH-000183,44143370,4.065310214
ACH-000183,10027278,2.788599381
ACH-000183,5289247,4.159352797
ACH-000183,16760646,0.130548531
ACH-000183,10200390,2.073823887
ACH-000183,56965967,4.295648581
ACH-000183,25195352,3.591241136
ACH-000183,10109823,2.711770626
ACH-000183,20635522,2.870281208
ACH-000183,11647372,1.243975436
ACH-000183,521106,4.906229048
ACH-000183,16722836,1.978703068
ACH-000183,637858,1.382401761
ACH-000183,31703,-1.10700929
ACH-000183,10077147,1.343804717
ACH-000183,44551660,2.395989261
ACH-000183,53340664,3.144544814
ACH-000680,10074640,4.28669895
ACH-000680,24951314,1.972404104
ACH-000680,5208,2.263212496
ACH-000680,5746,2.485669525
ACH-000680,24785538,1.3264352
ACH-000680,46224516,5.279283453
ACH-000680,24756910,1.140534712
ACH-000680,3463933,4.044155334
ACH-000680,44143370,4.07818718
ACH-000680,10027278,3.985795988
ACH-000680,16722836,2.96662894
ACH-000680,6445562,4.048756584
ACH-000506,11455910,-0.643415367
ACH-000020,9863776,3.02872333
ACH-000020,5460769,3.831479739
ACH-000020,637858,3.108438788
ACH-000020,11455910,-0.782724649
ACH-000790,10074640,4.280429789
ACH-000790,24951314,1.568730926
ACH-000790,25257557,2.729767725
ACH-000790,9863776,2.855157185
ACH-000790,46224516,3.769050036
ACH-000790,24756910,-0.414774686
ACH-000790,44143370,3.956738206
ACH-000790,10027278,3.787260765
ACH-000790,5289247,3.936252139
ACH-000790,56965967,4.200824854
ACH-000790,25195352,4.222829694
ACH-000790,16722836,3.124469414
ACH-000790,637858,2.700306854
ACH-000790,53340664,3.079034438
ACH-000232,9952773,4.317278104
ACH-000232,10074640,3.943876963
ACH-000232,11404337,2.044021847
ACH-000232,6852167,4.118695418
ACH-000232,25227847,2.805710485
ACH-000232,159324,3.115611523
ACH-000232,9863776,1.62850632
ACH-000232,36462,-0.219618048
ACH-000232,46224516,3.823546184
ACH-000232,3218,3.930961769
ACH-000232,9933475,3.156685622
ACH-000232,216239,3.273219738
ACH-000232,5311,2.63151501
ACH-000232,9813758,3.783916326
ACH-000232,46236925,0.15297623
ACH-000232,44143370,3.45340145
ACH-000232,10027278,3.843554429
ACH-000232,44182295,1.343198721
ACH-000232,11152667,1.967601579
ACH-000232,5289247,4.268206887
ACH-000232,5460769,1.390039277
ACH-000232,9967941,2.507860884
ACH-000232,992586,3.213521355
ACH-000232,56965967,2.849108598
ACH-000232,25195352,3.889411485
ACH-000232,24856436,2.96556529
ACH-000232,387447,-6.089609096
ACH-000232,16720766,1.513093432
ACH-000232,41867,-1.755934884
ACH-000232,637858,1.29901775
ACH-000232,44632017,0.497174365
ACH-000232,44551660,3.362178736
ACH-000232,53340664,3.152912385
ACH-000587,24951314,0.803149977
ACH-000587,159324,2.548035687
ACH-000587,9863776,1.301451321
ACH-000587,36462,2.289147919
ACH-000587,46224516,4.219378812
ACH-000587,24756910,0.570443358
ACH-000587,3463933,3.328481833
ACH-000587,16760646,-0.594693258
ACH-000587,20635522,2.864234295
ACH-000587,521106,4.860925681
ACH-000587,16722836,2.823272739
ACH-000587,637858,2.936121357
ACH-000587,9810884,4.292065518
ACH-000587,31703,-3.130286064
ACH-000587,44551660,3.863563672
ACH-000794,24951314,3.199489022
ACH-000794,5208,1.187010181
ACH-000794,159324,3.710387027
ACH-000794,9863776,1.008447114
ACH-000794,3218,3.277971414
ACH-000794,44137675,1.921760876
ACH-000794,3463933,2.328905043
ACH-000794,10027278,3.269492883
ACH-000794,5289247,1.731896616
ACH-000794,6918454,1.726772402
ACH-000794,46191454,3.341736857
ACH-000794,11647372,1.748229433
ACH-000794,16722836,3.336919802
ACH-000794,637858,2.826194961
ACH-000794,10077147,0.677215765
ACH-000794,6918638,2.38487577
ACH-000301,9952773,4.311493242
ACH-000301,24951314,-0.596035856
ACH-000301,176167,4.280082025
ACH-000301,6852167,3.909945246
ACH-000301,5208,0.593397247
ACH-000301,5746,0.094903952
ACH-000301,46224516,3.178860579
ACH-000301,9903786,1.990943294
ACH-000301,24756910,0.666872307
ACH-000301,5329102,2.622805923
ACH-000301,11493598,4.269492341
ACH-000301,3463933,3.03539175
ACH-000301,9868037,3.112764892
ACH-000301,44143370,4.187464111
ACH-000301,10027278,3.149795274
ACH-000301,5289247,2.271554752
ACH-000301,11338033,2.901146126
ACH-000301,16760646,0.141450219
ACH-000301,11647372,2.111234435
ACH-000301,521106,4.852430391
ACH-000301,25222038,1.808922988
ACH-000301,31703,-0.383383765
ACH-000301,44551660,1.38016783
ACH-000301,25102847,-0.533528915
ACH-000534,9952773,4.170787001
ACH-000534,11754511,2.988739207
ACH-000534,10074640,3.185386104
ACH-000534,5208,2.009359364
ACH-000534,46224516,4.194918906
ACH-000534,9813758,3.804724143
ACH-000534,44143370,4.096123313
ACH-000534,10027278,3.244597041
ACH-000534,10109823,2.850857899
ACH-000534,16722836,1.219604595
ACH-000534,637858,2.283565291
ACH-000534,300471,-5.02923246
ACH-000534,31703,-2.930328947
ACH-000534,10077147,1.325515529
ACH-000364,24951314,0.728946411
ACH-000364,25257557,2.425048319
ACH-000364,159324,2.857346094
ACH-000364,9863776,0.340462824
ACH-000364,24785538,1.193766448
ACH-000364,6918454,2.821773073
ACH-000364,31703,-0.023760212
ACH-000545,5311497,-5.219779596
ACH-000545,24951314,2.366607875
ACH-000545,11977753,-2.789253217
ACH-000545,11404337,1.474283559
ACH-000545,53302361,1.954166816
ACH-000545,159324,3.317031958
ACH-000545,9863776,0.781543497
ACH-000545,126565,-0.433459865
ACH-000545,6253,0.298185395
ACH-000545,36462,2.112962544
ACH-000545,52918385,4.801179924
ACH-000545,42640,4.099259681
ACH-000545,3218,4.005716333
ACH-000545,148124,-6.971859502
ACH-000545,5311,2.814594775
ACH-000545,10385095,-1.581930987
ACH-000545,10384072,2.950526539
ACH-000545,42642645,2.518913269
ACH-000545,46885626,3.229360392
ACH-000545,46236925,-0.47392088
ACH-000545,44143370,4.165291579
ACH-000545,10027278,2.977971816
ACH-000545,11152667,-1.050292196
ACH-000545,6918454,3.289661938
ACH-000545,992586,2.663441739
ACH-000545,70676303,0.448167021
ACH-000545,54761306,1.778558985
ACH-000545,25262965,-0.069740345
ACH-000545,387447,-7.15803614
ACH-000545,9825149,3.262651349
ACH-000545,49847690,3.185611848
ACH-000545,41867,-1.168659929
ACH-000545,11647372,2.826555584
ACH-000545,521106,4.862414041
ACH-000545,637858,1.560927586
ACH-000545,44632017,1.121901372
ACH-000545,31703,-2.785120539
ACH-000545,44551660,3.571189121
ACH-000087,24951314,-1.323351488
ACH-000087,16663089,1.477384412
ACH-000087,6852167,2.548627808
ACH-000087,5208,0.43328438
ACH-000087,53302361,1.861036903
ACH-000087,36462,0.266082326
ACH-000087,46224516,3.243474543
ACH-000087,3218,2.41221108
ACH-000087,9903786,3.617309178
ACH-000087,6918848,1.322313862
ACH-000087,5329102,1.485445012
ACH-000087,3463933,2.21102305
ACH-000087,76044,1.096579123
ACH-000087,10027278,1.851386711
ACH-000087,5289247,4.244963262
ACH-000087,9967941,4.142398155
ACH-000087,25195352,3.500235729
ACH-000087,46191454,3.10383729
ACH-000087,11282283,2.803089513
ACH-000087,9956222,1.681803053
ACH-000087,10109823,2.504565262
ACH-000087,20635522,2.437436185
ACH-000087,11647372,1.926158483
ACH-000087,521106,2.596783144
ACH-000087,16722836,1.812756321
ACH-000087,11455910,-1.246905411
ACH-000087,31703,-3.894556424
ACH-000087,44551660,2.09272532
ACH-000660,9952773,3.929190434
ACH-000660,11404337,0.247571102
ACH-000660,25257557,-1.279954781
ACH-000660,5208,-2.27371712
ACH-000660,159324,0.890159114
ACH-000660,9863776,-0.538610169
ACH-000660,46224516,0.639763768
ACH-000660,11713159,1.117384041
ACH-000660,3218,1.296810488
ACH-000660,3463933,2.174119271
ACH-000660,9868037,2.812244974
ACH-000660,44143370,3.547684111
ACH-000660,10027278,0.497500793
ACH-000660,5289247,3.792142593
ACH-000660,6918454,2.536081209
ACH-000660,9967941,3.607514713
ACH-000660,56965967,2.818210456
ACH-000660,25195352,3.116889301
ACH-000660,11625818,2.986572969
ACH-000660,11282283,1.81643645
ACH-000660,9956222,-0.395612364
ACH-000660,10109823,1.903316424
ACH-000660,521106,1.164950645
ACH-000660,16722836,0.38810892
ACH-000660,637858,-0.269140098
ACH-000660,9810884,0.626011506
ACH-000660,704473,1.558076006
ACH-000660,10077147,0.042080712
ACH-000660,4263900,1.620454955
ACH-000660,44551660,1.877051109
ACH-000660,6445562,0.729560514
ACH-000660,25102847,2.100719216
ACH-000200,10074640,3.923534166
ACH-000200,36462,3.23819632
ACH-000200,46224516,3.464332916
ACH-000200,3218,3.828880365
ACH-000200,5289247,3.9531897
ACH-000200,16760646,0.927010387
ACH-000200,56965967,4.282973484
ACH-000211,10074640,4.045718127
ACH-000211,53302361,1.883629238
ACH-000211,9863776,0.265829225
ACH-000211,36462,-0.775454085
ACH-000211,46224516,3.171915345
ACH-000211,3218,2.893746545
ACH-000211,82146,2.174528969
ACH-000211,3463933,2.830291267
ACH-000211,5289247,4.123576382
ACH-000211,10109823,2.522910182
ACH-000211,11647372,1.917134471
ACH-000211,521106,2.153082088
ACH-000211,637858,0.856270829
ACH-000211,300471,-5.219899249
ACH-000211,10113978,2.803551652
ACH-000211,4263900,1.779853753
ACH-000211,44551660,3.445572991
ACH-000211,53340664,3.225373711
ACH-000211,6445562,0.928460943
ACH-000273,11754511,3.347909238
ACH-000273,24951314,2.074395851
ACH-000273,5208,0.027978397
ACH-000273,53302361,1.611958039
ACH-000273,9863776,1.985432358
ACH-000273,36462,1.283130273
ACH-000273,24825971,2.079994315
ACH-000273,5329102,2.781196331
ACH-000273,7251185,1.555460503
ACH-000273,46844147,2.734049486
ACH-000273,3463933,3.675700603
ACH-000273,44143370,4.093714922
ACH-000273,10027278,3.55510313
ACH-000273,16760646,-0.061362246
ACH-000273,46191454,2.672621324
ACH-000273,10109823,2.79520225
ACH-000273,521106,3.560098214
ACH-000273,16722836,2.992793412
ACH-000273,637858,0.311386425
ACH-000273,31703,-2.037858301
ACH-000273,6918638,2.840008663
ACH-000273,53340664,3.143872452
ACH-000610,10074640,4.255524754
ACH-000610,24951314,-0.990830623
ACH-000610,176167,3.991372004
ACH-000610,5208,2.729900641
ACH-000610,5746,3.002257892
ACH-000610,46224516,3.647808003
ACH-000610,42640,2.94093191
ACH-000610,44143370,3.958370418
ACH-000610,10027278,3.033199702
ACH-000610,11373846,3.5991913
ACH-000610,5289247,3.080199643
ACH-000610,25262965,0.767991824
ACH-000610,9956222,1.895591454
ACH-000610,11455910,-0.521867545
ACH-000610,9810884,3.464131636
ACH-000610,44551660,2.832925602
ACH-000106,11754511,3.239225914
ACH-000106,10074640,3.599656531
ACH-000106,5208,2.492546703
ACH-000106,159324,3.971774354
ACH-000106,9863776,0.95632286
ACH-000106,46224516,3.919666226
ACH-000106,44143370,4.138804433
ACH-000106,10027278,3.849029189
ACH-000106,16722836,3.036160068
ACH-000106,637858,1.1890752
ACH-000106,11455910,-0.784656688
ACH-000106,31703,-1.147550354
ACH-000372,9884685,1.194931691
ACH-000372,10074640,4.087532765
ACH-000372,176167,2.456705649
ACH-000372,6852167,2.237768915
ACH-000372,5208,0.207963006
ACH-000372,9863776,2.675650315
ACH-000372,126565,-2.487820839
ACH-000372,36462,-0.865343985
ACH-000372,46224516,2.362264339
ACH-000372,11713159,1.346912032
ACH-000372,42640,3.785030617
ACH-000372,3218,3.14014903
ACH-000372,9903786,3.574933351
ACH-000372,3463933,4.338084924
ACH-000372,44143370,4.11371541
ACH-000372,5289247,3.227784978
ACH-000372,56965967,4.128377687
ACH-000372,25195352,3.404507571
ACH-000372,46907787,-0.04993607
ACH-000372,16722836,2.717342922
ACH-000372,637858,3.105667743
ACH-000372,11455910,-0.543587014
ACH-000372,446378,-4.837041329
ACH-000372,31703,-4.045584939
ACH-000372,44551660,1.749289069
ACH-000664,9952773,4.147475403
ACH-000664,11754511,3.330945625
ACH-000664,10074640,4.047749199
ACH-000664,24951314,1.741216046
ACH-000664,176167,4.028825408
ACH-000664,6852167,4.265030955
ACH-000664,25257557,2.584947499
ACH-000664,5208,-0.411543643
ACH-000664,159324,3.014437831
ACH-000664,36462,-0.0998016
ACH-000664,46224516,5.027854714
ACH-000664,42640,4.260542447
ACH-000664,5329102,1.169994056
ACH-000664,3463933,3.407351121
ACH-000664,44143370,3.90504284
ACH-000664,5289247,4.021575111
ACH-000664,16760646,0.352883779
ACH-000664,56965967,4.107652043
ACH-000664,16747388,3.289850512
ACH-000664,9956222,2.140791775
ACH-000664,16722836,2.856819472
ACH-000664,31703,-3.651825778
ACH-000664,4263900,2.845212264
ACH-000664,44551660,2.362311007
ACH-000664,53340664,3.248783158
ACH-000664,6445562,0.689658927
ACH-000879,24951314,3.227778879
ACH-000879,9863776,2.024041361
ACH-000879,36462,0.051683047
ACH-000879,42640,3.465082893
ACH-000879,3218,4.13248725
ACH-000879,44137675,1.319585387
ACH-000879,521106,4.119050123
ACH-000879,637858,1.60630101
ACH-000879,10113978,1.979901887
ACH-000879,6918638,3.106428436
ACH-000547,24951314,1.543361362
ACH-000547,53302361,1.632934733
ACH-000547,159324,3.217443706
ACH-000547,9863776,1.432364158
ACH-000547,5746,2.106282347
ACH-000547,46224516,5.0057201
ACH-000547,42640,4.001700148
ACH-000547,24756910,1.661308505
ACH-000547,10027278,2.302721692
ACH-000547,521106,4.126182598
ACH-000547,637858,2.358659304
ACH-000547,31703,-1.742348285
ACH-000826,10074640,4.127219577
ACH-000826,24951314,2.331490922
ACH-000826,6852167,3.967112719
ACH-000826,5208,1.287772874
ACH-000826,9863776,2.776081782
ACH-000826,46224516,4.693838983
ACH-000826,42640,4.167063234
ACH-000826,3218,3.694471281
ACH-000826,24756910,1.256605563
ACH-000826,6918848,1.430967398
ACH-000826,82146,2.842956189
ACH-000826,9868037,3.216020731
ACH-000826,44143370,4.052082869
ACH-000826,5289247,2.257256225
ACH-000826,5460769,4.866717004
ACH-000826,56965967,3.920367286
ACH-000826,25195352,4.204057853
ACH-000826,11282283,4.186702316
ACH-000826,25262965,0.332586193
ACH-000826,521106,3.324631447
ACH-000826,4263900,2.443604806
ACH-000826,44551660,1.519612934
ACH-000826,6918638,1.572823535
ACH-000826,53340664,3.115917859
ACH-000546,24951314,2.591241182
ACH-000546,5208,0.418571276
ACH-000546,9863776,0.56874539
ACH-000546,36462,0.944762861
ACH-000546,42640,4.043427288
ACH-000546,3218,3.769361308
ACH-000546,6918848,2.005483785
ACH-000546,3463933,4.744197232
ACH-000546,44143370,4.086789791
ACH-000546,10027278,2.305167151
ACH-000546,10109823,2.968072282
ACH-000546,521106,4.630456623
ACH-000546,637858,1.89112261
ACH-000546,31703,-2.63892301
ACH-000546,6918638,2.127831585
ACH-000441,10074640,4.137242421
ACH-000441,46224516,2.937902349
ACH-000441,3218,4.540557326
ACH-000441,5329102,2.289749906
ACH-000441,82146,2.896721292
ACH-000441,46844147,1.694803112
ACH-000441,44143370,3.990032106
ACH-000441,76044,2.285617364
ACH-000441,10027278,3.231329219
ACH-000441,5289247,1.728190968
ACH-000441,6918454,-0.492123474
ACH-000441,16760646,-0.357603785
ACH-000441,16747388,2.2073617
ACH-000441,10109823,2.8665071
ACH-000441,20635522,2.142638073
ACH-000441,637858,2.052449182
ACH-000441,31703,-2.302498692
ACH-000441,53340664,2.968793035
ACH-000818,11404337,1.890373371
ACH-000818,46224516,4.339896584
ACH-000505,10074640,4.12657569
ACH-000505,24951314,1.640339848
ACH-000505,159324,3.806411329
ACH-000505,5746,2.899583744
ACH-000505,46224516,3.573909423
ACH-000505,3218,4.52819883
ACH-000505,9858940,3.281385831
ACH-000505,10027278,3.698691667
ACH-000505,6918454,3.17884976
ACH-000505,46191454,3.265536539
ACH-000505,16722836,2.538020508
ACH-000505,637858,1.968111399
ACH-000505,44551660,3.036202216
ACH-000672,10074640,4.179302867
ACH-000672,53302361,1.266132662
ACH-000672,9863776,2.52937346
ACH-000672,36462,1.994386371
ACH-000672,46224516,5.096401275
ACH-000672,5329102,2.969813368
ACH-000672,44143370,4.087245657
ACH-000672,16760646,0.315837854
ACH-000672,10200390,1.915769913
ACH-000672,46191454,3.246684123
ACH-000672,20635522,3.005948221
ACH-000672,521106,3.67696293
ACH-000672,637858,3.259888264
ACH-000508,24951314,2.825694772
ACH-000508,5208,2.459450243
ACH-000508,159324,3.897030771
ACH-000508,46224516,3.021410513
ACH-000508,42640,3.427566011
ACH-000508,9813758,3.976369945
ACH-000508,44143370,3.969171543
ACH-000508,16722836,3.067143409
ACH-000684,24951314,1.403084619
ACH-000684,9863776,1.405483007
ACH-000684,5746,2.847131105
ACH-000684,46224516,5.291650131
ACH-000684,42640,4.279309214
ACH-000684,44143370,3.358379435
ACH-000684,10027278,2.559704092
ACH-000684,521106,4.671940963
ACH-000684,637858,2.832395242
ACH-000684,300471,-2.659077763
ACH-000684,31703,-0.073670109
ACH-000930,10074640,4.197293432
ACH-000930,24951314,1.169607662
ACH-000930,176167,3.877996964
ACH-000930,53302361,1.613917091
ACH-000930,159324,2.379640765
ACH-000930,9863776,3.200816238
ACH-000930,46224516,4.035153825
ACH-000930,3463933,2.234481887
ACH-000930,10027278,2.58096967
ACH-000930,5289247,4.253109091
ACH-000930,16722836,2.819055009
ACH-000930,31703,-2.577786007
ACH-000930,4263900,3.349739429
ACH-000930,44551660,2.87496498
ACH-000681,6918454,1.598565852
ACH-000681,637858,2.0095178
ACH-000681,10077147,1.06586143
ACH-000469,9884685,1.280567878
ACH-000469,11754511,2.747040846
ACH-000469,10074640,4.147852964
ACH-000469,24951314,2.164497472
ACH-000469,5208,0.890670401
ACH-000469,53302361,1.231799618
ACH-000469,159324,3.566661895
ACH-000469,9863776,-0.647333755
ACH-000469,5746,2.841264963
ACH-000469,46224516,5.21821325
ACH-000469,46885626,3.23880757
ACH-000469,44143370,4.086194275
ACH-000469,10027278,2.959075431
ACH-000469,11338033,2.377063793
ACH-000469,9956222,1.938220082
ACH-000469,11647372,2.079541346
ACH-000469,521106,4.649662243
ACH-000469,16722836,3.094213347
ACH-000469,637858,2.823160561
ACH-000469,300471,-4.297880641
ACH-000469,10077147,-0.228152404
ACH-000469,44551660,3.288779149
ACH-000561,10074640,4.217872118
ACH-000561,11977753,-2.694199443
ACH-000561,46930998,3.263068341
ACH-000561,6852167,4.015188022
ACH-000561,25227847,3.254445594
ACH-000561,51001932,0.508840645
ACH-000561,9863776,2.8448026
ACH-000561,126565,-0.309042043
ACH-000561,24978538,1.970086996
ACH-000561,46224516,3.737191668
ACH-000561,42640,4.149385273
ACH-000561,3218,2.851135662
ACH-000561,9933475,2.093369976
ACH-000561,216239,3.172406729
ACH-000561,5311,1.78853408
ACH-000561,6918848,1.310238951
ACH-000561,10385095,-0.907786654
ACH-000561,10384072,1.470921122
ACH-000561,42642645,1.370781564
ACH-000561,82146,2.523811049
ACH-000561,11178236,-5.110316714
ACH-000561,44143370,4.017039561
ACH-000561,11152667,-0.030217436
ACH-000561,5460769,4.659043982
ACH-000561,11338033,3.267509665
ACH-000561,992586,2.762727066
ACH-000561,56965967,3.931509896
ACH-000561,70676303,-0.367971324
ACH-000561,24856436,0.143964818
ACH-000561,10109823,2.054038405
ACH-000561,9825149,2.625885714
ACH-000561,16720766,-1.399875157
ACH-000561,16722836,3.047844549
ACH-000561,637858,2.667358622
ACH-000561,11455910,-0.200279638
ACH-000561,17755052,1.823729459
ACH-000561,44632017,2.20233812
ACH-000561,2733526,3.08260131
ACH-000561,31703,-2.237941746
ACH-000561,4263900,2.026097131
ACH-000561,6918638,4.284086915
ACH-000561,53340664,2.853511274
ACH-000267,11754511,3.288363548
ACH-000267,24951314,4.075541421
ACH-000267,176167,4.183578137
ACH-000267,9863776,2.418781406
ACH-000267,5746,1.442824295
ACH-000267,46224516,4.201373431
ACH-000267,24756910,1.724213379
ACH-000267,3463933,3.401545532
ACH-000267,10027278,3.094268815
ACH-000267,5289247,4.241979574
ACH-000267,5717801,2.907378535
ACH-000267,637858,3.154999517
ACH-000267,31703,-0.121212114
ACH-000267,44551660,1.849061138
ACH-000267,6918638,3.557498826
ACH-000697,9952773,3.677196476
ACH-000697,11754511,2.551748293
ACH-000697,10074640,4.123479771
ACH-000697,24951314,-0.820030591
ACH-000697,176167,3.119433186
ACH-000697,16663089,1.532110991
ACH-000697,6852167,3.049172572
ACH-000697,25257557,2.067667397
ACH-000697,5208,1.12422803
ACH-000697,53302361,1.058020644
ACH-000697,159324,1.558705003
ACH-000697,9863776,1.112781981
ACH-000697,160355,2.895140473
ACH-000697,36462,-0.669319153
ACH-000697,66577006,1.442849375
ACH-000697,24825971,1.125709164
ACH-000697,46224516,2.961798681
ACH-000697,42640,3.890381448
ACH-000697,3218,3.072865471
ACH-000697,5329102,1.368615888
ACH-000697,7251185,1.490304884
ACH-000697,46844147,1.43586242
ACH-000697,3463933,3.416903298
ACH-000697,9868037,3.249000565
ACH-000697,44143370,3.416852861
ACH-000697,10027278,2.296375128
ACH-000697,5289247,2.755370387
ACH-000697,5717801,3.346382468
ACH-000697,16760646,-0.376778814
ACH-000697,56965967,3.550314649
ACH-000697,25195352,3.660355344
ACH-000697,16747388,1.645793484
ACH-000697,10109823,2.376190025
ACH-000697,4993,3.182789644
ACH-000697,637858,0.736382741
ACH-000697,11455910,-1.389540336
ACH-000697,447912,3.168337719
ACH-000697,9810884,3.669604199
ACH-000697,31703,-3.826723987
ACH-000697,10077147,1.330879987
ACH-000697,44551660,0.984113891
ACH-000697,53340664,1.540274556
ACH-000971,9952773,4.259176286
ACH-000971,10074640,3.058369187
ACH-000971,24951314,-0.396263167
ACH-000971,6852167,3.592707001
ACH-000971,9863776,-0.173329633
ACH-000971,36462,-0.765263578
ACH-000971,5746,1.006857609
ACH-000971,46224516,3.819553092
ACH-000971,11713159,1.114671216
ACH-000971,3463933,2.492065178
ACH-000971,44143370,3.41493995
ACH-000971,10027278,3.27704488
ACH-000971,5289247,3.489092025
ACH-000971,56965967,3.938048526
ACH-000971,16747388,2.317308603
ACH-000971,10109823,2.974748546
ACH-000971,637858,1.693208473
ACH-000971,300471,-4.369067708
ACH-000971,31703,-1.283539306
ACH-000971,44551660,2.681265655
ACH-000971,53340664,2.725677739
ACH-000955,10074640,4.16186031
ACH-000955,24951314,2.478064731
ACH-000955,6852167,2.860443371
ACH-000955,9863776,0.680373438
ACH-000955,9903786,3.73548333
ACH-000955,24756910,0.384065082
ACH-000955,42642645,0.230499717
ACH-000955,5289247,2.093746175
ACH-000955,6918454,3.097862132
ACH-000955,56965967,3.477624181
ACH-000955,25195352,3.824633557
ACH-000955,11282283,2.916341178
ACH-000955,9956222,1.881755005
ACH-000955,11647372,2.256726198
ACH-000955,16722836,2.99241787
ACH-000955,637858,1.368747611
ACH-000955,11455910,0.088304925
ACH-000955,10077147,2.227337432
ACH-000099,10074640,4.259781471
ACH-000099,5208,2.267082833
ACH-000099,159324,3.590578842
ACH-000099,9863776,1.226412648
ACH-000099,46224516,3.3640852
ACH-000099,3218,3.013868419
ACH-000099,3463933,4.810562118
ACH-000099,44143370,3.19769525
ACH-000099,10027278,3.120418698
ACH-000099,5717801,3.589175749
ACH-000099,56965967,4.251859924
ACH-000099,11282283,3.608598363
ACH-000099,16747388,3.071422923
ACH-000099,9549184,2.343290832
ACH-000099,16722836,2.420022796
ACH-000099,637858,3.050043489
ACH-000099,11455910,-1.15052548
ACH-000099,300471,-4.703822201
ACH-000099,31703,-0.765079721
ACH-000099,53340664,2.494983205
ACH-000304,10074640,3.772301357
ACH-000304,24951314,1.001781582
ACH-000304,6852167,3.779124136
ACH-000304,46224516,3.205556607
ACH-000304,42640,4.129151202
ACH-000304,3218,4.106212117
ACH-000304,44143370,4.14329783
ACH-000304,10027278,3.119634767
ACH-000304,5289247,4.254774217
ACH-000304,6918454,-0.340355221
ACH-000304,56965967,3.893991744
ACH-000304,46191454,2.990936567
ACH-000304,16747388,3.273656265
ACH-000304,637858,2.181702116
ACH-000304,44551660,3.32232621
ACH-000304,53340664,3.350391487
ACH-000257,11754511,2.253426639
ACH-000257,10074640,3.850437298
ACH-000257,24951314,-0.352622336
ACH-000257,6852167,2.398244848
ACH-000257,36462,0.71244465
ACH-000257,46224516,2.463719469
ACH-000257,4261,-0.054453642
ACH-000257,9813758,3.944557829
ACH-000257,11282283,4.284445153
ACH-000257,4993,3.53884471
ACH-000257,11647372,1.755711962
ACH-000257,16722836,1.725121478
ACH-000257,446378,-4.030854868
ACH-000257,31703,-3.528754488
ACH-000257,6918638,0.0408429
ACH-000852,24951314,2.212281981
ACH-000852,5208,1.506763829
ACH-000852,46224516,4.566926202
ACH-000852,10027278,3.703424341
ACH-000852,10109823,2.808421908
ACH-000389,9952773,4.200754816
ACH-000389,10074640,4.251085463
ACH-000389,24951314,1.210930023
ACH-000389,53302361,1.390433459
ACH-000389,159324,2.586682049
ACH-000389,9863776,1.937676669
ACH-000389,36462,0.587427766
ACH-000389,46224516,4.90719893
ACH-000389,3218,2.660674323
ACH-000389,44137675,2.331674288
ACH-000389,3463933,2.780248579
ACH-000389,44143370,4.218594482
ACH-000389,5289247,4.282137205
ACH-000389,11338033,3.221070797
ACH-000389,6918454,2.433211769
ACH-000389,10109823,2.512697907
ACH-000389,16722836,2.627425945
ACH-000389,637858,2.223279472
ACH-000389,10113978,2.603204038
ACH-000389,31703,-2.70321448
ACH-000389,10077147,0.434035631
ACH-000389,4263900,1.798327314
ACH-000394,24951314,3.355573754
ACH-000394,5208,0.980564575
ACH-000394,46224516,5.130477616
ACH-000394,24756910,2.231093483
ACH-000394,44143370,4.078441133
ACH-000394,10027278,3.388022702
ACH-000394,521106,4.086438957
ACH-000394,16722836,3.352390721
ACH-000394,31703,-1.172101181
ACH-000231,10074640,4.165138526
ACH-000231,24951314,2.049358789
ACH-000231,53302361,1.821738676
ACH-000231,9863776,2.26771669
ACH-000231,46224516,3.193004223
ACH-000231,42640,4.122040962
ACH-000231,3218,4.37939706
ACH-000231,44143370,4.254924677
ACH-000231,10027278,3.544076999
ACH-000231,5289247,4.078041952
ACH-000231,16760646,-0.366080248
ACH-000231,46191454,3.17057863
ACH-000231,20635522,3.268242236
ACH-000231,637858,2.172975469
ACH-000231,300471,-3.330088362
ACH-000231,31703,-2.090022738
ACH-000231,6918638,1.706396751
ACH-000713,24951314,3.018157576
ACH-000713,11404337,1.054856431
ACH-000713,6852167,3.583780934
ACH-000713,5208,-0.002854793
ACH-000713,46224516,4.052624167
ACH-000713,24756910,1.217901467
ACH-000713,6918848,1.987828403
ACH-000713,10027278,3.793709726
ACH-000713,5289247,4.215416108
ACH-000713,16722836,3.238757764
ACH-000713,31703,-0.677474171
ACH-000713,44551660,2.983804411
ACH-000713,6918638,2.648677315
ACH-000713,53340664,3.326493415
ACH-000558,11754511,3.267965221
ACH-000558,10074640,4.162798745
ACH-000558,24951314,0.668402953
ACH-000558,5208,-0.18988976
ACH-000558,159324,2.318874954
ACH-000558,9863776,0.897792376
ACH-000558,46224516,4.06367056
ACH-000558,3218,3.502684567
ACH-000558,3463933,3.027788617
ACH-000558,44143370,4.061447389
ACH-000558,10027278,2.256735102
ACH-000558,5289247,4.308470529
ACH-000558,56965967,4.291167585
ACH-000558,521106,4.496943204
ACH-000558,16722836,3.045055816
ACH-000558,637858,1.79963769
